sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club_name,league_name,league_rank,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,position,label,cluster_description
154472.0,https://sofifa.com/player/154472/jorge-molina-vidal/200002,Jorge Molina,Jorge Molina Vidal,37.0,1982-04-22,188.0,72.0,Spain,Getafe CF,Spain Primera Division,1.0,80.0,80.0,4300000.0,20000.0,ST,Right,1.0,4.0,3.0,Medium/Medium,Stocky,No,11600000.0,#Poacher,LS,19.0,,2016-07-01,2021.0,,,39.0,83.0,67.0,70.0,41.0,70.0,,,,,,,Power Header,49.0,85.0,82.0,80.0,82.0,73.0,62.0,59.0,57.0,81.0,38.0,39.0,32.0,85.0,35.0,83.0,49.0,31.0,88.0,81.0,77.0,41.0,85.0,72.0,80.0,81.0,,32.0,19.0,6.0,14.0,8.0,13.0,14.0,79+1,79+1,79+1,70+0,76+0,76+0,76+0,70+0,74+2,74+2,74+2,67+2,69+2,69+2,69+2,67+2,50+2,58+2,58+2,58+2,50+2,48+2,55+2,55+2,55+2,48+2,striker,4.0,Very Strenghful / Good positionning / Correct technic but not fast / Correct finisher
184252.0,https://sofifa.com/player/184252/lucas-pratto/200002,L. Pratto,Lucas David Pratto,31.0,1988-06-04,187.0,91.0,Argentina,River Plate,Argentina Primera División,1.0,80.0,80.0,13500000.0,30000.0,ST,Right,2.0,3.0,4.0,High/Medium,Stocky,No,18900000.0,#Strength,LS,27.0,,2018-01-09,2022.0,,,71.0,79.0,72.0,75.0,58.0,86.0,,,,,,,Team Player,69.0,78.0,79.0,72.0,74.0,77.0,69.0,56.0,70.0,79.0,68.0,74.0,60.0,79.0,56.0,86.0,74.0,79.0,91.0,76.0,85.0,58.0,81.0,80.0,78.0,83.0,,51.0,55.0,8.0,15.0,6.0,15.0,15.0,79+1,79+1,79+1,76+0,78+0,78+0,78+0,76+0,76+2,76+2,76+2,76+2,74+2,74+2,74+2,76+2,67+2,69+2,69+2,69+2,67+2,66+2,67+2,67+2,67+2,66+2,striker,5.0,High skills / Potential / lack of strengh and physic / low heading and jump
187491.0,https://sofifa.com/player/187491/fedor-smolov/200002,F. Smolov,Fedor Smolov,29.0,1990-02-09,187.0,80.0,Russia,Lokomotiv Moscow,Rest of World,0.0,80.0,80.0,15000000.0,2000.0,ST,Right,1.0,4.0,4.0,High/Medium,Lean,No,31500000.0,,ST,9.0,,2018-08-09,2022.0,SUB,9.0,86.0,81.0,70.0,76.0,32.0,73.0,,,,,,,"Finesse Shot, Long Shot Taker (AI)",57.0,82.0,67.0,77.0,79.0,76.0,77.0,69.0,62.0,78.0,88.0,85.0,75.0,74.0,66.0,80.0,67.0,74.0,75.0,81.0,67.0,32.0,84.0,75.0,74.0,73.0,,28.0,24.0,16.0,9.0,16.0,15.0,10.0,79+1,79+1,79+1,77+0,79+0,79+0,79+0,77+0,78+2,78+2,78+2,76+2,70+2,70+2,70+2,76+2,56+2,55+2,55+2,55+2,56+2,53+2,48+2,48+2,48+2,53+2,striker,5.0,High skills / Potential / lack of strengh and physic / low heading and jump
189362.0,https://sofifa.com/player/189362/givanildo-vieira-de-souza/200002,Hulk,Givanildo Vieira de Souza,32.0,1986-07-25,179.0,92.0,Brazil,Shanghai SIPG FC,Chinese Super League,1.0,80.0,80.0,11500000.0,20000.0,"RM, RW, ST",Left,4.0,3.0,4.0,High/Medium,Stocky,Yes,18400000.0,"#Distance Shooter, #Strength",RW,10.0,,2017-07-01,2020.0,,,78.0,85.0,76.0,80.0,47.0,86.0,,,,,,,"Power Free-Kick, Finesse Shot, Long Shot Taker (AI), Speed Dribbler (AI), Playmaker (AI)",75.0,81.0,69.0,78.0,73.0,85.0,78.0,81.0,72.0,79.0,79.0,77.0,71.0,82.0,58.0,94.0,71.0,82.0,91.0,90.0,83.0,48.0,82.0,75.0,78.0,75.0,,41.0,28.0,6.0,10.0,7.0,11.0,12.0,82+,82+,82+,80+0,81+,81+,81+,80+0,80+0,80+0,80+0,79+1,75+3,75+3,75+3,79+1,65+3,65+3,65+3,65+3,65+3,61+3,60+3,60+3,60+3,61+3,striker,0.0,Quite technical / fast / Correct finisher / powerful physic / Aggressive
194879.0,https://sofifa.com/player/194879/sergi-enrich-ametller/200002,Sergi Enrich,Sergio Enrich Ametller,29.0,1990-02-26,181.0,77.0,Spain,SD Eibar,Spain Primera Division,1.0,80.0,80.0,15000000.0,30000.0,ST,Right,2.0,4.0,4.0,High/High,Stocky,Yes,31500000.0,,RS,9.0,,2015-07-12,2022.0,,,60.0,78.0,70.0,75.0,43.0,78.0,,,,,,,,70.0,82.0,81.0,79.0,82.0,74.0,55.0,47.0,61.0,81.0,60.0,60.0,68.0,82.0,65.0,77.0,78.0,76.0,83.0,70.0,66.0,42.0,84.0,72.0,68.0,74.0,,46.0,31.0,8.0,8.0,8.0,14.0,6.0,79+1,79+1,79+1,75+0,77+0,77+0,77+0,75+0,76+2,76+2,76+2,74+2,72+2,72+2,72+2,74+2,60+2,61+2,61+2,61+2,60+2,58+2,57+2,57+2,57+2,58+2,striker,4.0,Very Strenghful / Good positionning / Correct technic but not fast / Correct finisher
200260.0,https://sofifa.com/player/200260/steven-berghuis/200002,S. Berghuis,Steven Berghuis,27.0,1991-12-19,182.0,75.0,Netherlands,Feyenoord,Holland Eredivisie,1.0,80.0,80.0,15500000.0,20000.0,RW,Left,2.0,2.0,3.0,Medium/Low,Lean,Yes,23300000.0,,RW,10.0,,2017-07-31,2022.0,,,78.0,77.0,81.0,82.0,36.0,62.0,,,,,,,"Early Crosser, Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",82.0,75.0,48.0,79.0,75.0,82.0,86.0,74.0,82.0,83.0,82.0,75.0,84.0,78.0,70.0,83.0,53.0,72.0,58.0,81.0,63.0,37.0,72.0,83.0,68.0,74.0,,36.0,30.0,9.0,11.0,7.0,7.0,15.0,74+2,74+2,74+2,80+0,79+0,79+0,79+0,80+0,80+0,80+0,80+0,79+1,76+2,76+2,76+2,79+1,62+2,60+2,60+2,60+2,62+2,57+2,48+2,48+2,48+2,57+2,striker,0.0,Quite technical / fast / Correct finisher / powerful physic / Aggressive
204838.0,https://sofifa.com/player/204838/raul-jimenez/200002,R. Jiménez,Raúl Alonso Jiménez Rodríguez,28.0,1991-05-05,188.0,81.0,Mexico,Wolverhampton Wanderers,English Premier League,1.0,80.0,80.0,15500000.0,100000.0,ST,Right,3.0,4.0,3.0,High/High,Normal,Yes,29500000.0,,RS,9.0,,2019-07-01,2023.0,ST,9.0,78.0,78.0,71.0,75.0,47.0,79.0,,,,,,,"Flair, Power Header",70.0,80.0,81.0,74.0,77.0,77.0,73.0,45.0,71.0,76.0,73.0,82.0,72.0,78.0,49.0,80.0,69.0,82.0,78.0,69.0,80.0,52.0,83.0,72.0,90.0,78.0,,36.0,28.0,7.0,11.0,13.0,14.0,10.0,79+1,79+1,79+1,76+0,77+0,77+0,77+0,76+0,76+3,76+3,76+3,76+3,72+3,72+3,72+3,76+3,63+3,63+3,63+3,63+3,63+3,60+3,59+3,59+3,59+3,60+3,striker,0.0,Quite technical / fast / Correct finisher / powerful physic / Aggressive
223578.0,https://sofifa.com/player/223578/jaime-mata-arnaiz/200002,Mata,Jaime Mata Arnaiz,30.0,1988-10-24,185.0,79.0,Spain,Getafe CF,Spain Primera Division,1.0,80.0,80.0,14500000.0,30000.0,ST,Right,1.0,3.0,3.0,High/Medium,Normal,No,30500000.0,,RS,7.0,,2018-07-02,2021.0,,,72.0,79.0,61.0,75.0,31.0,77.0,,,,,,,,63.0,84.0,75.0,65.0,72.0,79.0,55.0,48.0,51.0,78.0,71.0,73.0,63.0,84.0,41.0,78.0,69.0,72.0,79.0,71.0,80.0,19.0,84.0,66.0,76.0,76.0,,28.0,29.0,12.0,8.0,10.0,6.0,12.0,79+1,79+1,79+1,75+0,77+0,77+0,77+0,75+0,73+2,73+2,73+2,73+2,66+2,66+2,66+2,73+2,54+2,52+2,52+2,52+2,54+2,52+2,49+2,49+2,49+2,52+2,striker,3.0,Tall and powerful strikers / Young and speed / aggressive / low skills but good heading
227536.0,https://sofifa.com/player/227536/moussa-marega/200002,M. Marega,Moussa Marega,28.0,1991-04-14,186.0,83.0,Mali,FC Porto,Portuguese Liga ZON SAGRES,1.0,80.0,80.0,15500000.0,20000.0,"ST, RM",Right,2.0,3.0,3.0,High/Medium,Stocky,No,31000000.0,#Strength,RS,11.0,,2016-01-25,2021.0,,,88.0,79.0,63.0,65.0,41.0,90.0,,,,,,,Speed Dribbler (AI),65.0,80.0,77.0,67.0,75.0,64.0,58.0,37.0,52.0,66.0,87.0,89.0,66.0,77.0,50.0,84.0,75.0,93.0,90.0,72.0,89.0,26.0,84.0,68.0,71.0,74.0,,34.0,28.0,14.0,7.0,13.0,11.0,11.0,78+2,78+2,78+2,73+0,74+0,74+0,74+0,73+0,71+2,71+2,71+2,72+2,65+2,65+2,65+2,72+2,59+2,57+2,57+2,57+2,59+2,57+2,56+2,56+2,56+2,57+2,striker,0.0,Quite technical / fast / Correct finisher / powerful physic / Aggressive
238794.0,https://sofifa.com/player/238794/vinicius-jose-de-oliveira-junior/200002,Vinícius Jr.,Vinícius José Paixão de Oliveira Júnior,18.0,2000-07-12,176.0,73.0,Brazil,Real Madrid,Spain Primera Division,1.0,79.0,92.0,22500000.0,60000.0,LW,Right,2.0,4.0,5.0,High/Medium,Lean,Yes,60200000.0,"#Speedster, #Dribbler, #Acrobat",RW,28.0,,2018-07-12,2025.0,,,93.0,70.0,71.0,85.0,29.0,63.0,,,,,,,"Flair, Speed Dribbler (AI), Outside Foot Shot, Technical Dribbler (AI)",71.0,68.0,50.0,73.0,70.0,86.0,77.0,62.0,67.0,82.0,92.0,94.0,93.0,77.0,83.0,74.0,75.0,79.0,60.0,68.0,48.0,26.0,76.0,73.0,65.0,77.0,,25.0,18.0,5.0,7.0,7.0,7.0,10.0,73+2,73+2,73+2,79+0,78+0,78+0,78+0,79+0,78+2,78+2,78+2,79+2,70+2,70+2,70+2,79+2,59+2,53+2,53+2,53+2,59+2,54+2,43+2,43+2,43+2,54+2,striker,4.0,Very Strenghful / Good positionning / Correct technic but not fast / Correct finisher
235805.0,https://sofifa.com/player/235805/federico-chiesa/200002,F. Chiesa,Federico Chiesa,21.0,1997-10-25,175.0,70.0,Italy,Fiorentina,Italian Serie A,1.0,79.0,87.0,18500000.0,50000.0,"RW, CF",Right,2.0,4.0,4.0,High/High,Lean,No,35200000.0,,RW,25.0,,2016-07-01,2022.0,SUB,23.0,85.0,74.0,71.0,83.0,44.0,64.0,,,,,,,"Solid Player, Long Shot Taker (AI), Speed Dribbler (AI)",72.0,70.0,50.0,76.0,68.0,84.0,74.0,48.0,60.0,81.0,87.0,84.0,86.0,78.0,77.0,81.0,54.0,76.0,60.0,78.0,62.0,30.0,76.0,73.0,62.0,76.0,,34.0,34.0,6.0,7.0,8.0,9.0,7.0,74+2,74+2,74+2,79+0,78+0,78+0,78+0,79+0,78+2,78+2,78+2,77+2,71+2,71+2,71+2,77+2,63+2,59+2,59+2,59+2,63+2,59+2,52+2,52+2,52+2,59+2,striker,3.0,Tall and powerful strikers / Young and speed / aggressive / low skills but good heading
227796.0,https://sofifa.com/player/227796/christian-pulisic/200002,C. Pulisic,Christian Pulisic,20.0,1998-09-18,177.0,69.0,United States,Chelsea,English Premier League,1.0,79.0,86.0,18000000.0,80000.0,"LW, RW",Right,3.0,4.0,4.0,Medium/Medium,Lean,Yes,37800000.0,#Speedster,LW,22.0,,2019-01-02,2024.0,LCM,10.0,90.0,68.0,70.0,84.0,36.0,58.0,,,,,,,"Injury Prone, Speed Dribbler (AI), Technical Dribbler (AI)",69.0,68.0,40.0,75.0,70.0,85.0,69.0,58.0,59.0,83.0,93.0,87.0,87.0,77.0,86.0,77.0,78.0,77.0,51.0,58.0,45.0,33.0,73.0,74.0,61.0,69.0,,32.0,47.0,8.0,12.0,13.0,16.0,14.0,71+4,71+4,71+4,78+1,77+1,77+1,77+1,78+1,77+4,77+4,77+4,78+4,70+4,70+4,70+4,78+4,63+4,56+4,56+4,56+4,63+4,59+4,47+4,47+4,47+4,59+4,striker,0.0,Quite technical / fast / Correct finisher / powerful physic / Aggressive
210315.0,https://sofifa.com/player/210315/raul-de-tomas-gomez/200002,De Tomás,Raúl de Tomás Gómez,24.0,1994-10-17,180.0,72.0,Spain,SL Benfica,Portuguese Liga ZON SAGRES,1.0,79.0,85.0,17500000.0,15000.0,ST,Right,1.0,3.0,3.0,Medium/Medium,Normal,No,38500000.0,,LS,9.0,,2019-07-03,2024.0,,,72.0,81.0,60.0,73.0,35.0,71.0,,,,,,,"Power Free-Kick, Long Shot Taker (AI), Outside Foot Shot",50.0,81.0,75.0,72.0,78.0,72.0,53.0,73.0,52.0,75.0,70.0,73.0,72.0,78.0,75.0,84.0,79.0,66.0,79.0,82.0,54.0,22.0,79.0,54.0,75.0,75.0,,16.0,20.0,6.0,11.0,13.0,7.0,14.0,78+2,78+2,78+2,72+0,74+0,74+0,74+0,72+0,71+2,71+2,71+2,69+2,63+2,63+2,63+2,69+2,52+2,51+2,51+2,51+2,52+2,49+2,49+2,49+2,49+2,49+2,striker,4.0,Very Strenghful / Good positionning / Correct technic but not fast / Correct finisher
229167.0,https://sofifa.com/player/229167/milot-rashica/200002,M. Rashica,Milot Rashica,23.0,1996-06-28,177.0,73.0,Kosovo,SV Werder Bremen,German 1. Bundesliga,1.0,79.0,85.0,17500000.0,30000.0,"LW, CF, RW",Right,1.0,4.0,3.0,High/Medium,Lean,No,33300000.0,"#Speedster, #Acrobat",LW,7.0,,2018-01-31,2022.0,,,90.0,78.0,71.0,83.0,44.0,63.0,,,,,,,"Power Free-Kick, Long Shot Taker (AI), Speed Dribbler (AI)",73.0,78.0,52.0,74.0,76.0,84.0,74.0,68.0,67.0,80.0,93.0,87.0,90.0,78.0,77.0,84.0,47.0,74.0,58.0,77.0,67.0,39.0,75.0,68.0,65.0,74.0,,37.0,34.0,7.0,14.0,7.0,14.0,6.0,76+2,76+2,76+2,79+0,79+0,79+0,79+0,79+0,78+2,78+2,78+2,78+2,71+2,71+2,71+2,78+2,64+2,60+2,60+2,60+2,64+2,60+2,52+2,52+2,52+2,60+2,striker,4.0,Very Strenghful / Good positionning / Correct technic but not fast / Correct finisher
232381.0,https://sofifa.com/player/232381/wesley-moraes-ferreira-da-silva/200002,Wesley,Wesley Moraes Ferreira da Silva,22.0,1996-11-26,191.0,94.0,Brazil,Aston Villa,English Premier League,1.0,79.0,85.0,17500000.0,60000.0,ST,Right,1.0,3.0,3.0,High/High,Stocky,No,36800000.0,#Strength,ST,9.0,,2019-07-01,2024.0,,,77.0,76.0,68.0,73.0,38.0,88.0,,,,,,,,58.0,74.0,75.0,76.0,74.0,75.0,57.0,49.0,68.0,80.0,69.0,83.0,53.0,74.0,45.0,84.0,70.0,81.0,95.0,73.0,83.0,37.0,78.0,71.0,69.0,78.0,,37.0,15.0,12.0,13.0,14.0,8.0,6.0,78+2,78+2,78+2,73+0,76+0,76+0,76+0,73+0,74+2,74+2,74+2,74+2,71+2,71+2,71+2,74+2,57+2,60+2,60+2,60+2,57+2,54+2,55+2,55+2,55+2,54+2,striker,3.0,Tall and powerful strikers / Young and speed / aggressive / low skills but good heading
208330.0,https://sofifa.com/player/208330/adnan-januzaj/200002,A. Januzaj,Adnan Januzaj,24.0,1995-02-05,186.0,76.0,Belgium,Real Sociedad,Spain Primera Division,1.0,79.0,84.0,17000000.0,30000.0,"RW, RM",Left,1.0,4.0,4.0,Medium/Low,Lean,Yes,37000000.0,,RW,11.0,,2017-07-12,2022.0,SUB,18.0,76.0,76.0,74.0,82.0,29.0,56.0,,,,,,,"Flair, Technical Dribbler (AI)",82.0,79.0,42.0,72.0,67.0,85.0,80.0,65.0,74.0,82.0,79.0,74.0,79.0,76.0,69.0,74.0,61.0,64.0,57.0,75.0,41.0,36.0,76.0,72.0,60.0,74.0,,22.0,22.0,15.0,10.0,11.0,12.0,7.0,73+2,73+2,73+2,79+0,77+0,77+0,77+0,79+0,77+2,77+2,77+2,78+2,71+2,71+2,71+2,78+2,58+2,54+2,54+2,54+2,58+2,52+2,42+2,42+2,42+2,52+2,striker,0.0,Quite technical / fast / Correct finisher / powerful physic / Aggressive
220253.0,https://sofifa.com/player/220253/munir-el-haddadi/200002,Munir,Munir El Haddadi Mohamed,23.0,1995-09-01,175.0,69.0,Spain,Sevilla FC,Spain Primera Division,1.0,79.0,84.0,17000000.0,20000.0,"ST, RW, LM",Left,2.0,3.0,4.0,High/Low,Lean,Yes,37000000.0,,RW,11.0,,2019-01-11,2023.0,,,84.0,77.0,75.0,81.0,35.0,66.0,,,,,,,"Speed Dribbler (AI), Chip Shot (AI)",73.0,78.0,75.0,80.0,80.0,81.0,81.0,67.0,62.0,82.0,85.0,84.0,84.0,77.0,82.0,76.0,62.0,74.0,66.0,75.0,58.0,25.0,78.0,76.0,66.0,80.0,,27.0,25.0,9.0,12.0,6.0,13.0,16.0,78+2,78+2,78+2,79+0,79+0,79+0,79+0,79+0,79+2,79+2,79+2,78+2,71+2,71+2,71+2,78+2,59+2,55+2,55+2,55+2,59+2,56+2,48+2,48+2,48+2,56+2,striker,0.0,Quite technical / fast / Correct finisher / powerful physic / Aggressive
220697.0,https://sofifa.com/player/220697/james-maddison/200002,J. Maddison,James Maddison,22.0,1996-11-23,175.0,73.0,England,Leicester City,English Premier League,1.0,79.0,84.0,17000000.0,70000.0,"CAM, CM, LW",Right,1.0,4.0,4.0,High/Medium,Lean,Yes,33600000.0,,LW,10.0,,2018-06-20,2023.0,,,75.0,72.0,82.0,79.0,39.0,57.0,,,,,,,"Flair, Long Shot Taker (AI), Playmaker (AI)",81.0,69.0,30.0,83.0,69.0,78.0,79.0,82.0,77.0,82.0,76.0,74.0,84.0,69.0,78.0,79.0,54.0,74.0,49.0,73.0,56.0,45.0,75.0,84.0,74.0,78.0,,40.0,34.0,11.0,14.0,14.0,12.0,14.0,69+2,69+2,69+2,77+0,76+0,76+0,76+0,77+0,78+2,78+2,78+2,78+2,75+2,75+2,75+2,78+2,63+2,61+2,61+2,61+2,63+2,58+2,47+2,47+2,47+2,58+2,striker,0.0,Quite technical / fast / Correct finisher / powerful physic / Aggressive
233419.0,https://sofifa.com/player/233419/raphael-dias-belloli/200002,Raphinha,Raphael Dias Belloli,22.0,1996-12-14,176.0,68.0,Brazil,Sporting CP,Portuguese Liga ZON SAGRES,1.0,79.0,84.0,17000000.0,15000.0,"RW, LW",Left,1.0,3.0,4.0,High/Medium,Lean,No,35300000.0,#Acrobat,RW,11.0,,2018-07-01,2022.0,,,89.0,74.0,74.0,82.0,49.0,70.0,,,,,,,"Flair, Speed Dribbler (AI), Technical Dribbler (AI)",76.0,70.0,45.0,75.0,72.0,83.0,81.0,72.0,67.0,80.0,90.0,89.0,87.0,80.0,79.0,80.0,73.0,82.0,63.0,74.0,74.0,55.0,79.0,75.0,73.0,79.0,,54.0,38.0,8.0,7.0,13.0,8.0,14.0,74+2,74+2,74+2,79+0,78+0,78+0,78+0,79+0,78+2,78+2,78+2,79+2,74+2,74+2,74+2,79+2,68+2,65+2,65+2,65+2,68+2,65+2,57+2,57+2,57+2,65+2,striker,4.0,Very Strenghful / Good positionning / Correct technic but not fast / Correct finisher
207421.0,https://sofifa.com/player/207421/leandro-trossard/200002,L. Trossard,Leandro Trossard,24.0,1994-12-04,172.0,67.0,Belgium,Brighton & Hove Albion,English Premier League,1.0,79.0,83.0,16500000.0,50000.0,LW,Right,1.0,4.0,4.0,High/Medium,Lean,No,32600000.0,#Acrobat,LW,11.0,,2019-07-01,2023.0,,,83.0,80.0,76.0,82.0,30.0,62.0,,,,,,,"Injury Prone, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",75.0,80.0,64.0,76.0,76.0,82.0,81.0,69.0,79.0,80.0,91.0,76.0,92.0,70.0,86.0,77.0,87.0,73.0,60.0,85.0,47.0,18.0,75.0,77.0,75.0,82.0,,31.0,18.0,14.0,8.0,11.0,7.0,7.0,76+2,76+2,76+2,79+0,78+0,78+0,78+0,79+0,79+2,79+2,79+2,78+2,72+2,72+2,72+2,78+2,56+2,53+2,53+2,53+2,56+2,52+2,44+2,44+2,44+2,52+2,striker,0.0,Quite technical / fast / Correct finisher / powerful physic / Aggressive
213516.0,https://sofifa.com/player/213516/ricardo-jorge-da-luz-horta/200002,Ricardo Horta,Ricardo Jorge da Luz Horta,24.0,1994-09-15,173.0,63.0,Portugal,SC Braga,Portuguese Liga ZON SAGRES,1.0,79.0,82.0,16000000.0,20000.0,LW,Right,1.0,3.0,3.0,Medium/Medium,Lean,No,33200000.0,,LW,21.0,,2017-07-19,2022.0,,,76.0,76.0,76.0,81.0,42.0,55.0,,,,,,,"Finesse Shot, Playmaker (AI), Technical Dribbler (AI)",78.0,76.0,51.0,77.0,82.0,80.0,78.0,70.0,69.0,81.0,78.0,75.0,84.0,82.0,85.0,78.0,62.0,80.0,39.0,74.0,64.0,55.0,81.0,78.0,71.0,69.0,,44.0,35.0,7.0,9.0,10.0,8.0,13.0,74+2,74+2,74+2,79+0,78+0,78+0,78+0,79+0,78+2,78+2,78+2,78+2,75+2,75+2,75+2,78+2,65+2,62+2,62+2,62+2,65+2,61+2,51+2,51+2,51+2,61+2,striker,0.0,Quite technical / fast / Correct finisher / powerful physic / Aggressive
218066.0,https://sofifa.com/player/218066/mbwana-ally-samatta/200002,M. Samatta,Mbwana Ally Samatta,26.0,1992-12-13,183.0,80.0,Tanzania,KRC Genk,Belgian Jupiler Pro League,1.0,79.0,81.0,15500000.0,20000.0,ST,Right,1.0,4.0,3.0,High/High,Normal,No,24400000.0,,ST,10.0,,2016-01-29,2021.0,,,85.0,78.0,66.0,73.0,32.0,74.0,,,,,,,Speed Dribbler (AI),71.0,83.0,77.0,76.0,76.0,73.0,65.0,57.0,45.0,72.0,83.0,86.0,75.0,73.0,69.0,78.0,88.0,82.0,72.0,69.0,66.0,18.0,81.0,63.0,70.0,78.0,,28.0,23.0,12.0,14.0,9.0,7.0,9.0,78+2,78+2,78+2,75+0,76+0,76+0,76+0,75+0,73+2,73+2,73+2,74+2,64+2,64+2,64+2,74+2,56+2,51+2,51+2,51+2,56+2,53+2,48+2,48+2,48+2,53+2,striker,3.0,Tall and powerful strikers / Young and speed / aggressive / low skills but good heading
185422.0,https://sofifa.com/player/185422/joshua-king/200002,J. King,Joshua King,27.0,1992-01-15,184.0,82.0,Norway,Bournemouth,English Premier League,1.0,79.0,80.0,14500000.0,80000.0,"CF, ST",Right,1.0,3.0,4.0,Medium/Medium,Normal,Yes,28600000.0,,CF,7.0,,2015-07-01,2021.0,RS,7.0,88.0,79.0,69.0,79.0,38.0,75.0,,,,,,,"Flair, Speed Dribbler (AI)",65.0,81.0,68.0,74.0,73.0,81.0,70.0,53.0,64.0,79.0,85.0,90.0,74.0,78.0,74.0,79.0,72.0,76.0,77.0,76.0,69.0,34.0,80.0,74.0,81.0,77.0,,39.0,27.0,12.0,9.0,11.0,12.0,7.0,79+1,79+1,79+1,78+0,79+0,79+0,79+0,78+0,78+2,78+2,78+2,77+2,71+2,71+2,71+2,77+2,60+2,58+2,58+2,58+2,60+2,57+2,52+2,52+2,52+2,57+2,striker,3.0,Tall and powerful strikers / Young and speed / aggressive / low skills but good heading
193408.0,https://sofifa.com/player/193408/haris-seferovic/200002,H. Seferović,Haris Seferović,27.0,1992-02-22,189.0,85.0,Switzerland,SL Benfica,Portuguese Liga ZON SAGRES,1.0,79.0,80.0,14500000.0,20000.0,ST,Left,2.0,2.0,3.0,High/Medium,Normal,No,30100000.0,#Strength,RS,14.0,,2017-07-01,2023.0,LS,9.0,71.0,77.0,67.0,71.0,47.0,86.0,,,,,,,Long Shot Taker (AI),68.0,78.0,78.0,68.0,76.0,71.0,72.0,64.0,61.0,74.0,67.0,74.0,66.0,82.0,60.0,82.0,75.0,89.0,87.0,69.0,81.0,42.0,86.0,68.0,68.0,81.0,,46.0,40.0,9.0,13.0,9.0,9.0,16.0,78+2,78+2,78+2,73+0,75+0,75+0,75+0,73+0,72+2,72+2,72+2,73+2,69+2,69+2,69+2,73+2,63+2,62+2,62+2,62+2,63+2,61+2,60+2,60+2,60+2,61+2,striker,4.0,Very Strenghful / Good positionning / Correct technic but not fast / Correct finisher
205976.0,https://sofifa.com/player/205976/leonardo-carrilho-baptistao/200002,Leo Baptistao,Leonardo Carrilho Baptistão,26.0,1992-08-26,181.0,71.0,Brazil,Wuhan Zall,Chinese Super League,1.0,79.0,80.0,15000000.0,20000.0,"ST, RW, RM",Right,2.0,3.0,4.0,Medium/Medium,Stocky,Yes,24400000.0,,ST,10.0,,2019-01-31,2021.0,,,77.0,75.0,72.0,79.0,33.0,67.0,,,,,,,,67.0,74.0,76.0,79.0,77.0,79.0,70.0,59.0,63.0,79.0,75.0,79.0,77.0,82.0,71.0,79.0,73.0,77.0,71.0,73.0,41.0,28.0,83.0,75.0,65.0,75.0,,24.0,19.0,8.0,14.0,9.0,6.0,9.0,78+2,78+2,78+2,77+0,78+0,78+0,78+0,77+0,78+2,78+2,78+2,77+2,71+2,71+2,71+2,77+2,57+2,55+2,55+2,55+2,57+2,54+2,47+2,47+2,47+2,54+2,striker,5.0,High skills / Potential / lack of strengh and physic / low heading and jump
221445.0,https://sofifa.com/player/221445/lei-wu/200002,Wu Lei,武磊,27.0,1991-11-19,174.0,66.0,China PR,RCD Espanyol,Spain Primera Division,1.0,79.0,80.0,14500000.0,40000.0,"ST, LM, LW",Right,1.0,4.0,3.0,Medium/Medium,Normal,No,31500000.0,,LS,7.0,,2019-01-28,2020.0,,,87.0,74.0,72.0,80.0,36.0,66.0,,,,,,,"Solid Player, Finesse Shot, Team Player",68.0,78.0,72.0,76.0,72.0,79.0,69.0,69.0,67.0,81.0,90.0,85.0,78.0,79.0,80.0,77.0,87.0,68.0,63.0,67.0,65.0,23.0,82.0,73.0,53.0,71.0,,37.0,31.0,10.0,15.0,13.0,12.0,7.0,78+2,78+2,78+2,78+0,79+0,79+0,79+0,78+0,78+2,78+2,78+2,78+2,71+2,71+2,71+2,78+2,59+2,56+2,56+2,56+2,59+2,56+2,50+2,50+2,50+2,56+2,striker,5.0,High skills / Potential / lack of strengh and physic / low heading and jump
